id,parent,Depth,cgLowerBound,FS,rdtCG,rdtFS,Child,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,40,735.483,4.444,0.331,-0.276,43,44,4-22-4 = 1.0,8-33-8 = 0.056,8-39-8 = 0.056,5-42-5 = 1.0,7-36-26-7 = 0.5,7-21-52-29-5 = 0.5,7-48-24-30-7 = 1.0,7-31-21-26-36-7 = 0.5,8-33-39-8 = 0.944,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,7-31-52-29-14-5 = 0.5,5-18-54-34-13-5 = 0.333,5-35-38-5 = 1.0,5-54-51-44-4 = 0.111,5-54-44-43-4 = 0.056,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.5,5-18-25-58-44-4 = 0.167,5-25-9-58-46-4 = 0.833,5-34-51-44-43-4 = 0.5,5-34-13-46-43-4 = 0.056,5-34-13-51-43-4 = 0.111,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-51-46-43-4 = 0.111,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,5-9-51-44-43-4 = 0.167,,,,,,,,,,,,,,,,,,,,
44,41,738.241,0,2.758,-4.444,Integer,,4-22-4 = 1.0,5-42-5 = 1.0,7-48-24-30-7 = 1.0,7-21-26-36-7 = 1.0,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,7-31-52-29-14-5 = 1.0,5-41-50-16-5 = 1.0,5-18-54-34-13-5 = 1.0,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-25-9-58-44-4 = 1.0,4-15-28-4 = 1.0,4-17-57-4 = 1.0,4-51-46-43-4 = 1.0,4-45-20-40-23-8 = 1.0,8-27-53-8 = 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,41,735.717,4.222,0.234,-0.222,45,46,4-22-4 = 1.0,8-33-8 = 0.056,8-39-8 = 0.056,5-42-5 = 1.0,7-36-26-7 = 0.5,7-31-52-29-19-8 = 0.056,7-21-52-29-5 = 0.5,7-48-24-30-7 = 1.0,7-31-21-26-36-7 = 0.5,8-33-39-8 = 0.944,8-12-47-11-8 = 1.0,8-10-46-13-5 = 0.056,8-10-49-19-37-7 = 0.944,7-31-52-29-14-5 = 0.444,8-45-20-40-23-8 = 0.056,5-18-54-34-13-5 = 0.333,5-35-38-5 = 1.0,5-54-51-44-4 = 0.056,5-54-44-43-4 = 0.056,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.556,5-18-25-58-44-4 = 0.056,5-18-25-58-13-5 = 0.056,5-25-9-58-46-4 = 0.833,5-51-46-43-4 = 0.111,5-34-51-44-43-4 = 0.667,4-28-15-4 = 1.0,4-17-57-4 = 1.0,5-25-58-49-37-7 = 0.056,4-45-20-40-23-8 = 0.944,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,5-9-51-44-43-4 = 0.167,,,,,,,,,,,,,,,,,
45,43,741.03,0,5.312,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.056,8-39-8 = 0.056,5-42-5 = 1.0,7-36-26-7 = 0.5,7-21-52-29-5 = 0.5,7-48-24-30-7 = 1.0,7-31-21-26-36-7 = 0.5,8-33-39-8 = 0.944,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,7-31-52-29-14-5 = 0.5,5-18-54-46-4 = 0.056,5-18-54-34-13-4 = 0.056,5-35-38-5 = 1.0,5-54-51-44-4 = 0.667,5-56-55-32-5 = 1.0,5-18-54-43-4 = 0.056,5-18-54-9-44-4 = 0.167,5-18-25-58-13-5 = 0.167,5-18-25-9-58-14-5 = 0.5,5-25-9-58-46-4 = 0.056,5-34-51-44-43-4 = 0.167,5-34-13-46-43-4 = 0.611,5-34-13-51-43-4 = 0.167,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,5-25-9-58-46-5 = 0.278,,,,,,,,,,,,,,,,,,,
46,43,735.968,4.5,0.251,0.278,47,48,4-22-4 = 1.0,8-33-8 = 0.107,8-39-8 = 0.107,5-42-5 = 1.0,7-36-26-7 = 0.429,7-31-52-29-19-8 = 0.107,7-21-52-29-5 = 0.429,7-48-24-30-7 = 1.0,7-52-29-46-4 = 0.143,7-31-21-26-36-7 = 0.571,8-33-39-8 = 0.893,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 0.893,7-31-52-29-14-5 = 0.321,8-45-20-40-23-8 = 0.214,5-18-54-34-13-5 = 0.286,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.679,5-18-25-58-44-4 = 0.036,5-25-9-58-46-4 = 0.714,5-51-46-43-4 = 0.107,5-34-51-44-43-4 = 0.714,4-28-15-4 = 1.0,4-17-57-4 = 1.0,5-25-58-49-37-7 = 0.107,4-45-20-40-23-8 = 0.786,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,4-25-9-10-58-5 = 0.107,5-9-51-44-43-4 = 0.179,5-25-58-44-13-5 = 0.036,5-54-44-46-5 = 0.036,,,,,,,,,,,,,,,,,
47,46,739.807,0,3.839,0,Prune by CG,,4-22-4 = 1.0,5-42-5 = 1.0,7-48-24-30-7 = 1.0,7-21-26-36-7 = 1.0,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,7-31-52-29-14-5 = 1.0,5-18-54-34-13-5 = 1.0,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-25-9-58-44-4 = 1.0,5-51-46-43-4 = 1.0,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,46,735.999,4.722,0.03,0.222,49,50,4-22-4 = 1.0,8-33-8 = 0.139,8-39-8 = 0.139,5-42-5 = 1.0,7-36-26-7 = 0.389,7-31-52-29-19-8 = 0.167,7-21-52-29-5 = 0.389,7-48-24-30-7 = 1.0,7-52-29-46-4 = 0.222,8-12-46-13-5 = 0.056,7-31-21-26-36-7 = 0.611,8-33-39-8 = 0.861,8-12-47-11-8 = 0.944,8-10-49-19-37-7 = 0.778,7-31-52-29-14-5 = 0.222,8-45-20-40-23-8 = 0.278,5-35-56-38-5 = 0.028,5-18-54-55-5 = 0.028,5-18-54-32-5 = 0.028,5-18-54-34-13-5 = 0.167,5-35-38-5 = 0.972,5-56-55-32-5 = 0.972,5-18-54-13-14-5 = 0.778,5-25-9-58-46-4 = 0.667,5-34-51-44-43-4 = 0.833,8-49-10-46-47-8 = 0.056,4-28-15-4 = 1.0,4-17-57-4 = 1.0,5-25-58-49-37-7 = 0.167,4-45-20-40-23-8 = 0.722,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,8-11-19-37-7 = 0.056,4-25-9-10-58-5 = 0.167,5-9-51-44-43-4 = 0.167,,,,,,,,,,,,,,,
49,48,739.006,0,3.007,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.045,8-39-8 = 0.273,5-42-5 = 1.0,7-36-26-7 = 0.182,7-31-52-29-19-8 = 0.727,7-48-37-7 = 0.091,7-24-30-7 = 0.091,7-21-52-29-5 = 0.091,7-48-24-30-7 = 0.909,7-21-26-36-7 = 0.727,8-12-46-13-5 = 0.182,7-31-21-26-36-7 = 0.091,8-33-23-39-8 = 0.227,8-33-39-8 = 0.5,8-33-40-11-8 = 0.227,8-12-47-11-8 = 0.545,8-12-9-46-4 = 0.273,8-10-49-19-37-7 = 0.182,8-45-20-11-8 = 0.227,7-31-52-29-14-5 = 0.182,8-45-20-40-23-8 = 0.773,5-35-56-21-7 = 0.091,5-18-54-55-5 = 0.091,5-18-54-32-5 = 0.091,5-38-50-16-5 = 0.045,5-38-41-57-4 = 0.045,5-35-38-5 = 0.909,5-56-55-32-5 = 0.909,5-18-54-13-14-5 = 0.818,5-34-51-44-43-4 = 1.0,8-49-10-46-47-8 = 0.182,4-28-15-4 = 0.955,4-17-57-4 = 0.955,4-17-15-28-4 = 0.045,5-25-58-49-37-7 = 0.636,8-9-46-19-37-7 = 0.091,4-41-50-16-5 = 0.955,8-27-53-8 = 1.0,8-9-10-46-47-8 = 0.273,4-25-9-10-58-5 = 0.364,,,,,,,,,
50,48,736.008,4.667,0.009,-0.056,51,52,4-22-4 = 1.0,8-33-8 = 0.167,8-39-8 = 0.167,5-42-5 = 1.0,7-36-26-7 = 0.333,7-31-52-29-19-8 = 0.167,7-21-52-29-5 = 0.333,7-48-24-30-7 = 1.0,7-52-29-46-4 = 0.333,7-31-21-26-36-7 = 0.667,8-33-39-8 = 0.833,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 0.833,7-31-52-29-14-5 = 0.167,8-45-20-40-23-8 = 0.333,5-18-54-34-13-5 = 0.167,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.833,5-25-9-58-46-4 = 0.5,5-34-51-44-43-4 = 0.833,4-28-15-4 = 1.0,4-17-57-4 = 1.0,5-25-58-49-37-7 = 0.167,4-45-20-40-23-8 = 0.667,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,5-25-9-58-46-5 = 0.167,4-25-9-10-58-5 = 0.167,5-9-51-44-43-4 = 0.167,,,,,,,,,,,,,,,,,,,,
51,50,738.466,0,2.458,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.167,8-39-8 = 0.167,5-42-5 = 1.0,7-36-26-7 = 0.333,7-31-52-29-19-8 = 0.167,7-21-52-29-5 = 0.333,7-48-24-30-7 = 1.0,7-52-29-46-4 = 0.333,7-31-21-26-36-7 = 0.667,8-33-39-8 = 0.833,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 0.833,7-31-52-29-14-5 = 0.167,8-45-20-40-23-8 = 0.333,5-41-50-16-5 = 0.5,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.833,5-18-25-58-13-5 = 0.167,5-34-51-44-43-4 = 1.0,4-28-15-4 = 1.0,4-17-57-4 = 1.0,5-54-9-49-37-7 = 0.167,4-45-20-40-23-8 = 0.667,4-41-50-16-5 = 0.5,8-27-53-8 = 1.0,5-25-9-58-46-5 = 0.667,4-25-9-10-58-5 = 0.167,,,,,,,,,,,,,,,,,,,,,
52,50,736.096,5,0.087,0.333,53,54,4-22-4 = 1.0,5-42-5 = 1.0,7-36-26-7 = 0.5,7-21-52-29-5 = 0.5,7-48-24-30-7 = 1.0,7-31-21-26-36-7 = 0.5,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,7-31-52-29-14-5 = 0.5,5-18-54-34-13-5 = 0.5,5-35-38-5 = 1.0,5-25-58-46-4 = 0.5,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.5,5-25-9-58-46-4 = 0.5,5-34-51-44-43-4 = 0.5,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,5-9-51-44-43-4 = 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,52,737.346,0,1.25,-5,Integer,,4-22-4 = 1.0,5-42-5 = 1.0,7-48-24-30-7 = 1.0,7-21-26-36-7 = 1.0,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,7-31-52-29-14-5 = 1.0,5-18-54-34-13-5 = 1.0,5-35-38-5 = 1.0,5-25-58-46-4 = 1.0,5-56-55-32-5 = 1.0,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,5-9-51-44-43-4 = 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,52,736.62,3,0.524,-2,55,56,4-22-4 = 1.0,5-42-5 = 1.0,7-36-26-7 = 0.5,7-21-52-29-5 = 0.5,7-48-24-30-7 = 1.0,7-31-21-26-36-7 = 0.5,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,7-31-52-29-14-5 = 0.5,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.5,5-25-9-58-46-4 = 1.0,5-34-51-44-43-4 = 1.0,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,5-18-54-13-5 = 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,54,738.394,0,1.774,0,Prune by CG,,4-22-4 = 1.0,5-42-5 = 1.0,7-48-24-30-7 = 1.0,7-21-26-36-7 = 1.0,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,7-31-52-29-14-5 = 1.0,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-25-9-58-46-4 = 1.0,5-34-51-44-43-4 = 1.0,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,5-18-54-13-5 = 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,54,736.704,2,0.085,-1,57,58,4-22-4 = 1.0,5-42-5 = 1.0,7-36-26-7 = 0.5,7-31-52-29-5 = 0.5,7-21-52-29-5 = 0.5,7-48-24-30-7 = 1.0,7-31-21-26-36-7 = 0.5,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 1.0,5-25-9-58-46-4 = 1.0,5-34-51-44-43-4 = 1.0,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,56,738.563,0,1.859,0,Prune by CG,,4-22-4 = 1.0,5-42-5 = 1.0,7-31-52-29-5 = 1.0,7-48-24-30-7 = 1.0,7-21-26-36-7 = 1.0,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 1.0,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 1.0,5-25-9-58-46-4 = 1.0,5-34-51-44-43-4 = 1.0,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 1.0,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,56,737.686,0,0.981,0,Prune by CG,,4-22-4 = 1.0,5-42-5 = 1.0,7-36-26-7 = 0.4,7-31-52-29-19-8 = 0.4,7-48-37-7 = 0.2,7-24-30-7 = 0.2,7-21-52-29-5 = 0.4,7-48-24-30-7 = 0.8,7-52-29-46-5 = 0.2,7-31-21-26-36-7 = 0.6,8-33-39-8 = 1.0,8-12-47-11-8 = 1.0,8-10-49-19-37-7 = 0.6,8-45-20-40-23-8 = 0.6,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 1.0,5-25-9-58-46-4 = 0.6,5-34-51-44-43-4 = 1.0,4-28-15-4 = 1.0,4-17-57-4 = 1.0,4-45-20-40-23-8 = 0.4,4-41-50-16-5 = 1.0,4-25-9-58-46-4 = 0.2,4-25-58-10-49-7 = 0.2,8-27-53-8 = 1.0,8-9-10-49-37-7 = 0.2,,,,,,,,,,,,,,,,,,,,,,,
5,4,730.873,6.962,0.981,-1.633,59,60,4-22-4 = 1.0,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-31-52-37-7 = 0.192,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.692,7-52-29-37-7 = 0.308,7-31-21-26-36-7 = 0.308,8-33-23-39-8 = 0.154,8-33-39-8 = 0.846,8-12-47-11-8 = 1.0,8-40-44-51-43-4 = 0.154,8-10-49-19-37-7 = 0.192,5-35-56-14-5 = 0.462,5-18-54-34-13-5 = 0.962,5-32-55-14-5 = 0.462,5-38-50-16-5 = 0.019,5-38-41-57-4 = 0.019,5-35-38-5 = 0.538,5-25-51-43-4 = 0.192,5-56-55-32-5 = 0.538,5-18-54-34-14-5 = 0.038,5-25-9-51-44-4 = 0.423,5-25-9-44-43-4 = 0.269,8-49-10-58-46-4 = 0.654,4-28-15-4 = 0.981,4-17-57-4 = 0.981,4-17-15-28-4 = 0.019,5-25-49-19-37-7 = 0.115,4-45-20-44-43-4 = 0.154,4-51-46-43-4 = 0.231,4-45-20-40-23-8 = 0.846,4-41-50-16-5 = 0.981,5-42-38-5 = 0.423,8-9-58-10-46-4 = 0.115,8-27-53-8 = 1.0,8-49-10-58-13-14-5 = 0.038,8-9-58-29-19-37-7 = 0.192,,,,,,,,,,,,
21,19,733.575,7.95,0.832,0.617,61,62,4-22-4 = 1.0,5-38-5 = 0.3,5-42-5 = 1.0,7-36-26-7 = 0.133,7-31-52-29-19-7 = 0.383,7-31-52-29-19-8 = 0.117,7-31-52-37-7 = 0.25,7-48-24-30-7 = 1.0,7-21-54-14-5 = 0.133,7-21-26-36-7 = 0.867,7-52-29-37-7 = 0.25,8-33-23-39-8 = 0.175,8-33-39-8 = 0.825,8-12-44-43-4 = 0.025,8-12-47-11-8 = 0.758,8-10-51-43-4 = 0.133,8-40-44-51-43-4 = 0.175,7-31-29-19-37-7 = 0.25,5-35-56-14-5 = 0.3,5-18-54-34-13-5 = 0.733,5-32-55-14-5 = 0.3,5-35-38-5 = 0.7,5-25-58-51-47-4 = 0.025,5-56-55-32-5 = 0.7,5-18-54-14-5 = 0.133,5-25-58-10-49-4 = 0.067,5-18-25-9-58-14-5 = 0.133,5-25-9-58-46-4 = 0.642,5-34-13-51-43-4 = 0.267,8-49-10-51-44-4 = 0.4,5-25-58-49-46-4 = 0.133,8-49-10-44-43-4 = 0.4,4-15-28-4 = 0.65,4-15-57-4 = 0.175,4-17-57-4 = 0.825,4-17-15-28-4 = 0.175,4-45-20-28-4 = 0.175,4-45-20-40-23-8 = 0.825,4-41-50-16-5 = 1.0,4-12-47-11-8 = 0.217,4-9-46-19-37-7 = 0.225,8-27-53-8 = 1.0,8-11-19-37-7 = 0.025,,,,,,,
61,21,733.606,8.5,0.031,0.55,63,64,4-22-4 = 1.0,5-38-5 = 0.5,5-42-5 = 1.0,7-31-52-29-19-7 = 0.25,7-31-52-29-19-8 = 0.25,7-31-52-37-7 = 0.25,7-48-24-30-7 = 1.0,7-21-26-36-7 = 1.0,7-52-29-37-7 = 0.25,8-33-23-39-8 = 0.25,8-33-39-8 = 0.75,8-12-47-11-8 = 0.75,8-10-51-43-4 = 0.25,8-40-44-51-43-4 = 0.25,7-31-29-19-37-7 = 0.25,5-35-56-14-5 = 0.5,5-18-54-34-13-5 = 1.0,5-32-55-14-5 = 0.5,5-35-38-5 = 0.5,5-56-55-32-5 = 0.5,5-25-58-10-49-4 = 0.25,5-25-9-58-46-4 = 0.75,8-49-10-51-44-4 = 0.25,8-49-10-44-43-4 = 0.25,8-49-51-44-43-4 = 0.25,4-15-28-4 = 0.5,4-15-57-4 = 0.25,4-17-57-4 = 0.75,4-17-15-28-4 = 0.25,4-45-20-28-4 = 0.25,4-45-20-40-23-8 = 0.75,4-41-50-16-5 = 1.0,4-12-47-11-8 = 0.25,4-9-46-19-37-7 = 0.25,8-27-53-8 = 1.0,,,,,,,,,,,,,,,
11,10,731.915,8.63,0.802,1.323,65,66,4-22-4 = 1.0,8-33-8 = 0.343,8-39-8 = 0.611,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,8-40-28-15-4 = 0.12,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.389,8-33-40-11-8 = 0.269,8-12-44-28-4 = 0.194,8-12-47-11-8 = 0.731,8-12-9-10-49-4 = 0.074,8-45-20-40-23-8 = 0.083,5-18-54-34-13-5 = 0.333,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.134,5-54-34-13-14-5 = 0.532,5-25-9-10-58-4 = 0.139,5-18-25-9-58-14-5 = 0.333,5-18-58-49-19-37-7 = 0.199,5-25-9-51-44-4 = 0.032,5-25-9-58-15-4 = 0.194,5-34-58-10-46-4 = 0.134,8-49-10-46-47-4 = 0.269,8-49-10-51-44-4 = 0.37,4-28-15-4 = 0.685,4-17-57-4 = 1.0,5-25-9-19-37-7 = 0.213,5-25-49-19-37-7 = 0.088,4-45-20-44-43-4 = 0.389,4-51-46-43-4 = 0.597,4-45-20-40-23-8 = 0.528,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,4-9-10-44-43-4 = 0.014,,,,,,,,,,,
66,11,732.197,8.375,0.282,-0.255,67,68,4-22-4 = 1.0,8-33-8 = 0.438,8-39-8 = 0.562,5-42-5 = 1.0,7-31-52-29-19-8 = 0.406,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.406,8-40-28-15-4 = 0.312,7-52-29-37-7 = 0.594,7-31-21-26-36-7 = 0.594,8-33-23-39-8 = 0.438,8-33-40-11-8 = 0.125,8-12-44-15-4 = 0.031,8-12-44-28-4 = 0.031,8-12-47-11-8 = 0.875,8-45-20-40-23-8 = 0.188,5-18-54-34-13-5 = 0.344,5-35-38-5 = 1.0,5-54-9-58-49-19-8 = 0.125,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.219,5-54-34-13-14-5 = 0.312,5-25-58-10-49-4 = 0.063,5-18-25-9-49-19-8 = 0.094,5-18-25-9-58-14-5 = 0.344,5-34-58-10-46-4 = 0.344,8-49-10-46-47-4 = 0.125,8-49-10-51-44-4 = 0.469,4-28-15-4 = 0.656,4-17-57-4 = 1.0,4-12-44-43-4 = 0.031,5-25-9-19-37-7 = 0.281,5-25-49-19-37-7 = 0.094,4-45-20-44-43-4 = 0.438,4-51-46-43-4 = 0.531,5-25-9-58-13-14-5 = 0.125,4-45-20-40-23-8 = 0.375,4-41-50-16-5 = 1.0,8-27-53-8 = 1.0,8-12-9-49-37-7 = 0.031,,,,,,,,,,
68,66,732.501,8.839,0.304,0.464,69,70,4-22-4 = 1.0,8-33-8 = 0.355,8-39-8 = 0.556,5-42-5 = 1.0,7-31-52-29-19-8 = 0.605,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.605,8-40-28-15-4 = 0.242,7-52-29-37-7 = 0.395,7-31-21-26-36-7 = 0.395,8-33-23-39-8 = 0.444,8-33-40-11-8 = 0.202,8-12-47-11-8 = 0.798,8-45-20-40-23-8 = 0.073,5-41-50-16-5 = 0.242,5-18-54-34-13-5 = 0.484,5-35-38-5 = 1.0,5-54-58-49-37-7 = 0.065,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.089,5-54-34-13-14-5 = 0.218,5-18-25-9-58-14-5 = 0.339,5-18-58-49-19-37-7 = 0.089,5-34-58-10-46-4 = 0.298,8-49-10-46-47-4 = 0.202,8-49-10-51-44-4 = 0.5,4-28-15-4 = 0.758,4-17-57-4 = 1.0,4-12-44-43-4 = 0.056,5-25-9-19-37-7 = 0.306,4-45-20-44-43-4 = 0.444,4-51-46-43-4 = 0.5,5-25-9-58-13-14-5 = 0.21,5-25-54-14-5 = 0.145,4-45-20-40-23-8 = 0.484,4-41-50-16-5 = 0.758,8-27-53-8 = 1.0,8-12-9-49-37-7 = 0.145,,,,,,,,,,,,
69,68,732.936,8.364,0.434,-0.475,71,72,4-22-4 = 1.0,8-33-8 = 0.273,8-39-8 = 0.545,5-42-5 = 1.0,7-31-52-29-19-8 = 0.636,7-31-52-37-7 = 0.227,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.864,8-40-28-15-4 = 0.182,7-52-29-37-7 = 0.136,7-31-21-26-36-7 = 0.136,8-33-23-39-8 = 0.455,8-33-40-11-8 = 0.273,8-12-47-11-8 = 0.727,5-41-50-16-5 = 0.364,5-18-54-34-13-5 = 0.545,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.136,5-54-34-13-14-5 = 0.045,5-18-25-9-58-14-5 = 0.318,5-34-58-10-46-4 = 0.227,8-49-10-46-47-4 = 0.273,8-49-10-51-44-4 = 0.5,4-28-15-4 = 0.818,4-17-57-4 = 1.0,5-34-58-29-19-37-7 = 0.182,4-12-44-43-4 = 0.045,5-25-9-19-37-7 = 0.182,4-45-20-44-43-4 = 0.455,4-51-46-43-4 = 0.5,5-54-29-37-7 = 0.045,5-25-9-58-13-14-5 = 0.273,5-25-54-14-5 = 0.227,4-45-20-40-23-8 = 0.545,4-41-50-16-5 = 0.636,8-27-53-8 = 1.0,8-12-9-49-37-7 = 0.227,,,,,,,,,,,,
72,69,738.014,0,5.078,0,Prune by CG,,4-22-4 = 1.0,8-33-8 = 0.233,8-39-8 = 0.488,5-42-5 = 1.0,7-31-52-29-19-8 = 0.453,7-31-52-37-7 = 0.547,7-48-24-30-7 = 1.0,7-21-26-36-7 = 1.0,8-33-23-39-8 = 0.477,8-33-39-8 = 0.035,8-33-40-11-8 = 0.256,8-12-44-28-4 = 0.116,8-12-47-11-8 = 0.663,8-12-9-34-13-14-5 = 0.221,5-18-54-34-13-4 = 0.256,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-25-9-58-14-5 = 0.36,5-34-58-10-46-4 = 0.221,8-49-10-46-47-4 = 0.337,8-49-10-51-44-4 = 0.442,4-28-15-4 = 0.802,4-17-57-4 = 1.0,4-45-20-28-4 = 0.081,4-45-20-44-43-4 = 0.395,4-51-46-43-4 = 0.442,5-54-29-37-7 = 0.267,5-25-9-58-13-14-5 = 0.419,5-18-54-29-19-8 = 0.279,5-54-34-15-4 = 0.198,8-40-49-19-11-8 = 0.081,4-45-20-40-23-8 = 0.523,4-41-50-16-5 = 1.0,4-44-43-19-37-7 = 0.047,4-25-51-43-4 = 0.116,8-27-53-8 = 1.0,8-40-49-19-37-7 = 0.14,5-18-25-34-13-5 = 0.105,,,,,,,,,,,,
71,69,732.96,8.423,0.024,0.059,73,74,4-22-4 = 1.0,8-33-8 = 0.192,8-39-8 = 0.577,5-42-5 = 1.0,7-31-52-29-19-8 = 0.615,7-31-52-37-7 = 0.173,7-48-24-30-7 = 1.0,7-31-52-54-5 = 0.019,7-21-26-36-7 = 0.808,8-40-28-15-4 = 0.115,7-52-29-37-7 = 0.192,7-31-21-26-36-7 = 0.192,8-33-23-39-8 = 0.365,8-33-39-8 = 0.058,8-33-40-11-8 = 0.25,8-12-47-11-8 = 0.75,5-41-50-16-5 = 0.385,5-18-54-34-13-5 = 0.538,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.173,5-54-34-13-14-5 = 0.019,5-18-25-9-58-14-5 = 0.288,5-34-58-10-46-4 = 0.25,8-49-10-46-47-4 = 0.25,8-49-10-51-44-4 = 0.5,4-28-15-4 = 0.885,4-17-57-4 = 1.0,5-34-58-29-19-37-7 = 0.192,5-25-9-19-37-7 = 0.192,4-45-20-44-43-4 = 0.5,4-51-46-43-4 = 0.5,5-25-9-58-13-14-5 = 0.269,5-25-54-14-5 = 0.25,4-45-20-40-23-8 = 0.5,4-41-50-16-5 = 0.615,8-27-53-8 = 1.0,8-33-40-23-8 = 0.135,8-12-9-49-37-7 = 0.25,,,,,,,,,,,
